PRODUCT_ID	ITEM_NO	COMPANY_CODE	UPC_CODE	SUB_UPC_CODE	PRODUCT_GROUP_CODE	PRODUCT_CAT_CODE	FINANCIAL_CAT_CODE	PRODUCT_DESC	SHELF_LIFE_DAY_1	SHELF_LIFE_DAY_2	SHELF_LIFE_DAY_3	SHELF_LIFE_DAY_4	SHELF_LIFE_DAY_5	SHELF_LIFE_DAY_6	SHELF_LIFE_DAY_7	FORECAST_TYPE	RETURNS_ALLOWED_IND	SPREAD_GROUP	SALES_ALLOWED_IND	FRESH_RETURNS_ALLOWED_IND	DEX_COUNTRY_CODE	DEX_PRODUCT_TYPE	PACK_SIZE_QTY	LONG_DESCRIPTION	NO_DNL_DATE
00005156,0006485,71330,60485,00,1250,1050,1000,FR D-P100% WLWHE,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,FR D-P100% WLWHE,NULL
00005158,0006486,71330,60486,00,1250,1050,1000,FH CTRY WHI2P48Z,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,FH CTRY WHI2P48Z,NULL
00005160,0000488,71330,60488,00,1250,1050,1000,FH POTATO VP 2P,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,FH POTATO VP 2P,NULL
00005166,0006491,71330,60491,00,1250,1050,1000,DP FBC 12 GRAIN,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,DP FBC 12 GRAIN,NULL
00005168,0006492,71330,60492,00,1250,1050,1000,DP FBC CANADIAN,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,DP FBC CANADIAN,NULL
00005335,0000995,71330,61310,00,1260,1050,1000,PB FR TOAST 22Z,06,07,07,06,07,07,07,V,Y,0000073,Y, ,0,0,0,PB FR TOAST 22Z /PLAIN BAG,NULL
00005337,0006533,71330,61312,00,1250,1050,1000,HOTDOG NEW ENG 1,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,HOTDOG NEW ENG 1,NULL
00005343,0006739,71330,61315,00,1260,1050,1000,PB WHEAT 28SL22Z,06,07,07,06,07,07,07,V,Y,0000074,Y, ,0,0,0,PB WHEAT 28SL22Z,NULL
00005345,0006740,71330,61316,00,1260,1050,1000,PB WHITE 28SL22Z,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,PB WHITE 28SL22Z,NULL
00005350,0000548,71330,61320,00,1262,1050,1000,PB JUM NE HOT16P,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,PB JUM NE HOT16P,NULL
00005354,0001322,71330,61322,00,1250,1050,1000,PB HOTDOG 16PK,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,PB HOTDOG 16PK /PLAIN BAG,NULL
00005439,0006513,71330,61513,00,1262,1050,1000,PB 6"SUB HNGD 6P,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,PB 6"SUB HNGD 6P,NULL
00005441,0009515,71330,61515,00,1260,1050,1000,PB SOURDOUGH 22Z,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,PB SOURDOUGH 22Z,NULL
00005511,0002802,71535,07200,00,4006,1100,1000,LEVY PLN RYE 16Z,06,07,07,06,07,07,07,V,Y,0000023,Y, ,0,0,0,LEVY PLN RYE 16Z,NULL
00005513,0002803,71535,07205,00,4006,1100,1000,LEVY SD RYE 16Z,06,07,07,06,07,07,07,V,Y,0000023,Y, ,0,0,0,LEVY SD RYE 16Z,NULL
00005519,0000993,71535,07231,00,4006,1100,1000,LVY VP PL RY 32Z,06,07,07,06,07,07,07,V,Y,0000011,Y, ,0,0,0,LVY VP PL RY 32Z,NULL
00005521,0007530,71535,07240,00,4006,1100,1000,LEVY PMPRNKL 16Z,06,07,07,06,07,07,07,V,Y,0000023,Y, ,0,0,0,LEVY PMPRNKL 16Z,NULL
00005546,0001020,71673,00102,00,1510,6210,1000,THIN SLICE,05,06,05,05,05,06,05,V,Y,0000067,Y, ,0,0,0,THIN SLICE,NULL
00005547,0005386,71673,00106,00,1510,6210,1000,FAMILY 13",06,07,07,06,07,07,07,V,Y,0000067,Y, ,0,0,0,FAMILY 13"/ATLANTIC/NORTH,NULL
00005548,0009113,71673,00111,00,1510,6210,1000,KING SQUARE,06,07,07,06,07,07,07,V,Y,0000071,Y, ,0,0,0,KING SQUARE,NULL
00005549,0003842,71673,00111,01,1510,6210,1000,KING SQUARE,06,07,07,06,07,07,07,V,Y,0000071,Y, ,0,0,0,KING SQUARE      /CPA,NULL
00005550,0001981,71673,00112,00,1510,6210,1000,D.D. RANCH,06,07,07,06,07,07,07,V,Y,0000071,Y, ,0,0,0,D.D. RANCH,NULL
00005552,0006285,71673,00114,00,7999,1075,1000,PANTRY O.T.,06,07,07,06,07,07,07,V,Y,0000072,Y, ,0,0,0,PANTRY O.T.,NULL
00005555,0002170,71673,00217,00,1515,6210,1000,ST S/T WHEAT 20Z,06,07,07,06,07,07,07,V,Y,0000068,Y, ,0,0,0,ST S/T WHEAT 20Z,NULL
00005563,0005354,71673,00301,00,1525,6210,1000,SBI HAM 8P $2.99,06,07,07,06,07,07,07,V,Y,0000069,Y, ,0,0,0,SBI HAM 8P $2.99/PRICING $2.99,NULL
00005564,0003849,71673,00301,01,1525,6210,1000,SBI HAM 8P $3.29,06,07,07,06,07,07,07,V,Y,0000069,Y, ,0,0,0,SBI HAM 8P $3.29/CPA,NULL
